FloatNumbers,Integers,SomeStrings,Time
148712.18905852298,662572,JpaggrzHNQ,2020-05-23
228933.2490295259,100080,zpdTaTQwZf,2010-09-08
554277.2454590722,855156,rxCgzjbyXr,1995-03-23
106252.71415205795,143284,fXEvRYqQHd,2008-12-21
276583.294696958,121135,RmzOlCrHJx,2012-08-28
405345.48094800947,442017,JphNwzBjco,2017-03-11
206544.71462525913,545072,NJopodgmHI,2002-10-26
933575.616939613,53111,beaFUbPIpV,1999-01-26
37737.55952793125,289844,vKedZyOPoS,2005-12-30
266949.33644893987,652809,PMZwQlYAKp,1996-12-25
36999.916034362686,661700,ZUHvGZstVg,2006-05-03
346696.57005009975,928976,iwVKcnwcCo,2005-11-08
112465.28650112527,189843,IzOcvzQvmE,2016-11-12
488580.61419300816,330212,LvpTEhjYBb,2000-10-20
215116.00496171028,58930,neGOkcrORT,2009-11-26
12045.679297021663,390708,UkXikNslya,2001-12-13
21730.660701352153,701875,kVnNSGPYKj,2014-09-10
401376.6489707802,209624,nQMqFFqUXL,1995-11-07
593748.8650253015,45649,dZFJgAdwkN,2014-12-21
67453.86595345227,897636,sRzqQodxtj,2011-08-30
694491.8499350009,306186,VqaNWeCCgQ,1995-02-25
141827.4282517424,486963,caQTIUnJLW,2015-09-03
267339.8735249277,684741,NNwUAlgnlH,1998-10-15
93242.22672635756,294992,lDsexocGNm,2013-11-25
342450.6348575089,599451,vfEQmXeUxn,1996-06-25
433883.73968150915,973556,qqzeoBFWhb,1997-07-31
795830.731909828,241508,hrzWIPcknH,1998-07-09
407522.19217349886,612770,CZlcsbALVx,2018-06-25
130724.94476682012,178255,mptcdnAYQF,2007-08-20
147765.66649081168,595494,RxInhCjmMP,2010-11-04
421125.6394751198,84983,uFciUbZeHi,2003-09-14
57230.93378340415,584889,lYzmhkAPOM,2000-05-27
202251.3906870669,468206,KGervQkqrf,1996-08-25
7502.065085729906,558258,gYKBMjhAkK,2012-09-18
395913.54540084203,649770,AwcHgvPHOo,2016-10-24
492411.61399066,450526,sShjuMVpMi,2017-12-03
126897.107380836,584946,IyYwNHKPYq,1997-09-06
214903.93382425592,386441,FrzXdNlaDQ,1999-11-11
649948.5849293094,398456,IHTngmsvdO,2011-08-20
107863.38120942854,919685,PcQEljFHQl,2011-11-01
141715.72131117102,993497,ucNsRIMXfx,2010-09-23
423138.7485249714,612073,hCuAAzfYdA,2012-12-14
681499.7513312108,476945,KkgKPSgTGC,2010-11-21
827175.5674556909,592744,vCNZTtqXFi,2019-03-17
22111.015916718563,122439,UwabdobZAQ,2010-12-29
387011.7229894553,12924,iJKWvJCtct,2015-11-01
584254.2275199536,144710,DKMMStcHEi,2003-07-17
179612.1835956707,834074,JAkAtsLCSA,2015-04-16
106042.89442427589,429224,MSwHEOsYUZ,2009-07-10
26436.030572842217,320307,rErwGbpWev,2013-10-23
34916.017775427994,206498,ZEJnXqpJLq,2006-07-21
112181.79248863654,364828,aRhqSzRDXQ,2002-03-31
28720.85566657154,498804,nmpqgoKHpw,2020-02-24
282070.0890481097,997100,FZvuJANIDw,2018-05-05
79074.80161101345,151308,yEyZWvOEjz,2008-12-15
32082.205424270556,353711,IXNjcKOkIl,2005-06-04
92731.53668164,371753,kdKQsstPXl,2002-07-18
491525.7049021343,68745,YFftDLPrhz,1998-09-02
115125.33484301655,671296,SaiYuJJJKp,1995-04-22
647731.8245925026,574726,nDDmDxOBWX,2008-08-08
129634.97982560362,755225,nqJNJqhXnl,2003-07-10
313969.7354272028,672516,YiCUenJBJk,1996-03-20
100310.52526698184,943082,jouZqjMODg,2007-10-10
107261.19033066084,13140,HsvTbkzUuB,2008-05-14
122365.70620677694,196690,jVcQalXBjN,2019-06-10
320197.4997258139,124750,xDNCqzErDs,2013-10-16
242853.34656680704,194172,engraeizch,2019-12-31
100985.9526232692,502237,WreWcwixuj,2015-08-30
105709.74344239268,873335,TwixddLgYE,2008-11-23
8377.68408769276,555621,ZnskxDClUP,2012-06-07
51572.928232533464,469902,QcgkpzTGZY,2014-06-06
335698.08923811134,557478,bxvqThRnBX,2008-10-08
103360.13597431268,397719,RJQipmhLPD,2014-07-25
328226.0284807048,555880,hhZOYTSyIY,2004-03-20
94323.38819139915,362238,xdmqUDhPcy,2014-02-13
175484.72898611074,307349,epxHTzWdom,2005-07-25
172020.69281288356,393060,UkJGJgxRRO,2010-06-22
125459.51578219289,767944,uOoWBrwnSS,2004-02-13
14358.09242635077,679824,XdXUApdHae,2018-01-20
881609.8585874075,853248,vsUwMebtJk,1998-02-09
7859.83945686248,814395,IhhRIpSwbY,2012-07-05
86577.55776854028,192463,ndmvHRLlUc,2011-02-15
338658.2915281129,768193,xxUfvAGefd,2001-03-03
295043.4932761022,222207,BdvvkHoBCb,2015-09-21
245275.74049466028,368696,rMFYrcuQDa,2004-04-01
31090.668960012834,554475,VBbxQZpUPF,2007-01-10
7074.890724973808,934746,awPVhJAOoN,2014-03-12
156972.85351810316,79667,WtQTzeiuqe,2004-02-19
18400.83163859763,724209,bQlRaaEYCv,2000-09-06
344503.33405090444,762311,AyvSqQEGpN,1996-03-02
277737.7402322577,604408,zznqbpfyAR,1996-09-03
192165.35469017745,971307,KxISJaCjQY,2017-07-10
185560.49681998984,122890,uDoYNknkts,2003-10-04
324638.54313628626,612691,tQmQmouxNG,1994-11-27
389313.751161699,611324,QjDKUDZbDs,2004-04-18
138899.1437166419,281287,NHvZxyDMLd,2003-01-11
693904.5810106564,705207,muYkvsudZv,2011-06-03
165196.97378556296,62922,fLNoJfZPBa,2017-08-07
43690.371388275824,477729,WfDSqnpgzq,2008-12-11
628552.2421839226,439453,zdoOGTfIdK,1998-10-09
27240.519043327622,275318,OLXTBFpYmn,2002-10-19
511762.5205678955,712961,YOiNifyhnj,1999-03-13
19511.6790220417,232186,TLsfqoyshi,1997-01-20
513569.54648882116,716279,FpDakmVlcr,2010-08-04
209172.9090738587,54137,NxTpJjNzcK,2003-01-30
185878.5492299285,250968,VWhFWqudSu,2006-10-22
74474.87483213148,826784,DsxWWxGfvQ,2000-11-12
118720.01001244219,510884,uDfTHRJOAc,1996-06-12
14383.488040019367,7528,FoYeUWyUCM,2011-10-25
233541.92642232313,610434,WWZCVDeUiA,1997-09-09
47914.01986985789,583981,ejpFiBsBtb,2014-03-16
482052.47428385424,588112,fhRWcTCfkx,1996-11-13
219789.23458399592,424851,oVuGqqkaFr,1998-01-29
16930.887473676088,97156,LofsXoGJse,1996-07-29
987.3631347714318,748190,znregTjZGN,2010-01-25
30387.217133166898,71482,nFwcBojLkR,2018-04-22
42605.60900944892,388292,eETnMDUhNq,2010-01-22
503409.2338852732,723073,UUdEYVzhmr,2011-09-15
68208.6786744688,646985,iLwBcdROMz,2009-05-10
1281.2862261416085,617034,hAMkdIGNXa,1995-02-21
14403.228240229731,948839,CXGsuatkQG,2011-09-27
25380.349737613673,75538,MTKSPphpRQ,2002-11-03
318531.56568551937,344637,xycWnNwvpr,2000-08-07
228799.31973054935,839554,jSBAesIrXp,2004-05-11
759775.3757143184,296154,lwdvuSSwwj,2012-05-04
191415.25378526494,455621,YHqCGmcxTY,1999-06-21
699173.5492617303,560071,sYQjZXjsLE,2004-02-14
138668.90227752895,464539,RyRgYyZViO,2008-09-23
322495.6631258277,562639,OyJfHPjFyI,2010-05-17
493405.63538895914,781572,gOcPOGdMId,2004-09-28
619926.0686198313,691355,mvpVuqXsAW,2012-04-20
79313.54349516498,674767,cGZXbYtBap,2006-09-29
117019.63628141455,334719,wUbQGKsQsw,1999-05-08
451712.60221307003,261528,yBPBQrGtEd,2004-11-13
52373.15953991115,627255,pOlgCqdjjg,2006-03-20
48266.86889253733,774431,apnOjhRrcv,2000-06-28
102390.32220943172,307486,IeGhrtfaSJ,1998-07-06
88755.96926945838,734271,sjvuyzIVxo,1999-06-21
97852.62062338,782554,agOnskdEak,2017-04-02
182035.3055813915,348032,qLNRjqtLZX,2020-11-23
21169.069098601245,717272,aRJRiqOQft,2014-10-08
7811.397496260061,141726,EUhNVcQSjb,2010-10-30
450779.24918950803,920999,cOSKFFXeFy,1998-10-15
150019.28771304974,639872,RGqFRqIuTR,1999-09-15
860990.1974599829,719082,ynBYtrudZG,2015-10-22
466868.76789156167,938713,EuiSnEkJQW,2008-12-05
52799.60384385634,275253,pWbPYvqqTg,2010-10-03
43502.444727385155,904035,gJQpXjVYRc,1997-09-10
56178.831843529006,106420,nWklIpOwms,1997-04-23
176149.29714719913,61535,MZcVKquJyb,2013-01-14
29651.513073201073,949190,QrbSkVfVCg,2010-11-09
156460.7901274719,189325,ayBVxRKsnK,2001-12-17
48968.730257255615,590601,vQNpAXcXuH,2005-10-13
269254.0293960664,975097,MfNhIKPQUP,2004-12-19
140508.57190441818,18973,fDPNtJZzCL,2003-06-08
202440.45510542416,70934,ZwQWScfkZP,2020-08-22
107827.87032523833,10806,LZTlpyPuOP,2012-08-06
180673.09810923893,424383,OAJkThvQrx,2009-01-24
184454.4103796271,326550,KCquQXbeaW,2017-07-09
34187.93766016928,578425,UFXGiwKxtR,2002-03-23
149526.81021154617,748783,TfLeDOcBlZ,2012-02-07
142100.20768676454,707288,mMTgDXTWKp,2015-11-18
549771.3928694085,322004,bYjsHUwrTk,2020-08-01
730674.9274819605,876718,NIuVbQGnyk,2011-08-30
591174.6527432287,913889,tzIAkyiEuU,2007-05-01
353084.36396047653,195486,CVoTDdBgjG,2015-11-14
62811.559405312124,807346,pRrtINmthH,2015-11-11
6663.50824404879,635957,PYBcXIldIr,1999-05-10
309635.05464277836,203941,gGeKEGivoM,2011-06-01
527048.9640227339,621542,LeVmWXrjsO,2018-04-23
9562.139748994518,143511,JXCEuGYWhY,2018-07-26
224261.82082508272,857744,gAiWnFuxNg,2008-01-13
123982.00306413605,65551,ZCGkyXrkZj,1998-07-03
69037.48969290245,227179,UwBcFDALZj,2013-02-02
429468.3643528376,319067,WrQVfvqVMO,2019-11-11
406044.78556065075,738638,vEyLkgDRQl,2017-03-14
148473.6587037004,575174,ThQKqLvbur,2002-04-08
26691.031497024767,685757,jTBkkBeZIv,2000-06-13
308644.77095094125,673152,rkvUgyZKqB,2004-01-29
406881.5408434036,741374,XepCYZlKaw,2006-09-14
47600.56024333964,902486,zgoBfuJETF,2013-05-02
125986.26353516625,227943,lMoIUwajwh,2005-03-20
163959.5741397566,238958,sGlVPAOthF,1996-09-25
32982.70447509181,75209,pMkRfeTIOT,2014-08-16
320441.72947964893,359581,PDUnmlSpMZ,2007-03-10
415820.7676329313,251988,xqGSdljJnn,2007-08-18
485133.4376320258,932267,VKBHtcKCpa,2014-03-11
96192.33768215583,103269,PVlaQgyAiR,1995-12-20
264280.0189985385,789824,UIDvJSVTMb,2018-07-08
898116.9632948105,799411,mgqWKfDbDZ,2004-03-04
105542.30138369738,771600,kqdEEIMKZY,2005-03-31
335449.1726820095,733588,ZYtGsCzWvh,2017-09-09
132663.4521455274,63433,neOsxRgKYK,2008-12-28
476273.08953462605,161339,aJNGXXvTcY,2020-03-29
510855.15740876563,441639,BzQogYdVzP,2009-09-23
103538.59109639097,226058,qinJpDapXy,2010-06-17
494029.57909326453,22508,uJaNKYiLcS,2018-09-20
411182.3220050352,841137,SvPvHNMFBs,2007-05-15
167653.46526285645,878982,CkeTivqMmy,2004-11-01
100487.02546909585,125437,VYsaiYfXgo,1996-05-12
382830.06292096723,592992,lZnsxzbYGB,1999-07-14
2161.3398285862445,276430,pTZzIUJsfZ,1996-12-04
283762.02865368006,665277,LGeCXyNxkL,2018-07-13
70504.15400352232,113157,yMwMbUdzcX,2019-07-19
283582.8471920989,496267,MTeLXiqFIn,2018-09-29
328523.91311042575,59356,xLgVQfJjxO,1997-12-18
64442.01109330231,790367,myljlorCPf,2018-01-17
3851.4597934712183,380761,FOUzXbtQZh,2001-03-27
721306.6745200172,802386,qHBsVjsktc,2007-11-27
40474.58050418177,359086,WcAPPuvZNh,1997-02-23
43968.85875039188,837344,ufGySuTDaz,1999-05-16
372048.04093485285,850375,FrccwrRXmg,2014-07-18
594241.6654256885,928282,mwsYUacUET,2019-10-13
289399.4940072645,831099,uiWrRKdsaa,2010-08-24
385434.28985367366,162964,AsaXgGuoLJ,2002-02-23
260813.14588895347,779593,ekuovCqEOm,2020-10-23
76235.53337824276,634669,TEKWpoAXLJ,2008-11-13
262339.6285316555,48001,iKVOPxOWal,2018-07-13
314665.31765786116,157892,RPULfGrADd,1998-08-05
50272.24520152935,754738,DWxWbQJvAh,2014-10-01
240463.95026838122,528123,JwGWSIzkku,2001-11-22
92239.68743372026,140322,hWYhXcUtSo,1998-04-25
44690.33588867126,546658,moOwpsBRgq,2010-12-10
49475.85348061518,928197,ZJSdgvbkaw,2005-10-02
67528.78778718774,920800,ofeBuYhXWp,2005-02-26
14459.006570243993,72262,ZyUQfjRiLJ,2019-10-11
21198.794052127647,113992,FUdNXduRGu,2011-10-06
38271.58561027383,50965,SCGkLDjVZS,2019-12-31
362648.5804037611,675804,scaQRBEUiV,2013-02-21
173163.115870005,628038,XDatkPXHxm,2011-12-22
422152.08908532193,818538,XPfTupZXLb,2002-02-27
130808.91037580775,217839,SNXzYldwsy,2011-11-22
129943.62066423694,174098,XSFZNdgeBT,2015-06-18
172839.07028024772,830073,nLaepNElDh,2001-10-21
219800.14840363857,960244,OABowHnwYs,2011-07-20
266986.5006964974,882576,hTIvtJDftf,2020-11-24
179178.5552251513,294934,BJJdsPbGsw,2002-03-07
369184.5433175945,740323,aRdJnWRrNt,1999-07-24
40585.19564713706,644579,btKoQhRlpq,2016-01-01
34825.66171343851,463057,urHKxmtJqE,1996-03-30
26314.268536015108,876677,gPhRFcPlpl,2014-07-14
203629.6732643995,787063,dyLdmfPHPm,2020-03-20
498946.50940682157,13661,OYkDZhuztA,2014-11-10
13999.478981255745,347980,taqyiaZRhc,2012-03-10
522201.04492737853,539286,GNmcoVbAid,2003-03-29
33323.29740325691,95254,vNsWbZpgQJ,2013-10-29
522943.99237304303,280892,SPzsXuImJZ,2013-04-15
149564.03487821348,146512,UTxOmqPCTp,1997-07-29
376809.8820172711,422328,faqKcgjQOk,1994-12-19
142287.5251120552,850971,ZSSbvBujyf,2016-09-10
135982.9640401916,74784,UCAXkNyGkx,2004-10-26
445989.10020571295,343174,AMJsgxvQAL,2020-12-08
329947.23625638423,727980,EvpzgeMKYQ,1997-04-30
3676.891883371252,699854,rGQjSrYSpR,1997-09-13
571145.0415154464,246724,yFtqrUwGhC,2017-01-20
25214.95126703019,418440,XfmNVgvnvU,2011-06-23
544121.1478724107,153136,PFtlwAngwp,1995-05-20
238967.57844109982,331778,ssGjMsOCye,1996-02-08
106718.43728065997,300799,nZbnAFDldU,2008-03-06
186176.5804456625,54970,pYGjFbtERc,2000-10-21
57317.02810682951,539502,SrsXXjDNuq,2019-05-06
356536.5276412095,974092,EvfyuHuziV,2008-12-29
57427.56763382619,68348,GmLCXbNBzh,2020-03-18
297058.8759457436,876402,jBMVGYCcZk,2005-01-07
72399.1856581243,113851,yFTbTkeXJw,2001-11-13
177866.427443994,136897,QhwwjIYZzt,2009-03-16
93889.7248699243,371869,GFfEJLrgVH,2018-06-01
234325.0276744451,415500,wBsnPxqDrL,2004-07-31
31955.254494091783,224204,VBKBttvIdK,2016-05-09
339270.7375554175,851099,WqJeGrlGOC,2001-04-03
192260.0944649938,221519,xHzrgycdrn,2016-05-05
31441.508514638033,339685,OckyMPcTZK,2009-02-14
136594.03499527785,957204,ZjNeYDhvXS,2002-07-31
801395.9064691972,141319,XSLENkBpwF,2018-07-07
338091.7523996797,180965,ceDnwXZurl,1996-11-15
857113.4784907503,441990,zNGJYZVUJg,2005-06-13
410117.5142767363,775132,CfYnFkjTgf,2016-12-27
76192.00972219661,948544,IpVTCEqdei,2012-05-06
513104.99931730697,279022,ofVkwsuSOL,1995-04-29
548268.9321132493,73374,cwEsYlrgHy,2000-03-03
680077.5793931335,208,OgRlXXkzio,2014-04-26
127426.17160506983,542716,ooAcQPhdHq,1998-11-28
79099.79770296767,174897,wOVHbYDpsz,2018-07-24
272353.0133410539,679188,zJGvxOsxDR,2016-06-16
307485.3947199786,667223,VzlqiYxKIQ,2006-01-29
694841.8101207976,327379,LeYemqpzpS,2008-09-09
226111.28669203114,265578,eIftzrvDGx,2011-07-15
163212.32207135618,742502,KwAhswivCN,2004-07-14
95012.21856696573,384608,jpwEIXqHLm,2002-02-25
80446.37525696305,99534,QWKlGLrIZP,1997-10-01
9225.31867037819,377112,UqEJhOWjYh,2006-06-13
292819.95284607605,816320,ZbZeztbaxU,2007-01-16
98649.16614268633,150957,VIggECUneD,2003-08-23
483507.5451757542,812668,BsNmtTXVXs,2003-05-09
288274.09439581353,546983,WTvquvtPVa,2000-06-27
346107.7886258615,448706,VrbQACMhoT,2005-10-11
92948.78699723368,690129,JQxnbQNnVn,2019-03-26
337796.23495912226,697069,kLvkCsUwub,2011-05-03
747104.5981394533,203896,RmHeHzogcA,2003-07-13
791904.3591955601,238319,qNXBMzEIDi,2001-09-17
2720.865873989359,909634,mkxobflJXp,2001-08-31
142581.92114825585,522678,qMXrmcHjOs,2018-02-12
8744.070720176998,209966,dEiUlZyyfR,2007-03-08
96501.12618602421,151973,qSfguOiwDM,2006-10-11
1144.4449147457278,619905,RcAFDnNjBA,2002-04-23
57103.109367778394,122615,AwWOlgfpUl,2020-09-02
156836.60012376597,988975,yRlBmgCtyK,2004-10-18
156741.80995753166,175403,TMhvtWVpZr,2002-12-01
626845.1072473747,312850,PlHKWaKtxP,2007-01-01
390468.0572955029,797701,iOoDvMqbTV,2000-07-09
24220.45232842593,427863,KhaakDzrVV,2020-01-14
158413.9972941192,226688,nYRCjINPMd,2002-09-12
142156.2126550089,61254,puUKxnqLdV,1998-04-10
98128.28438291831,557595,erGoQNLEiX,2006-07-25
10176.66997972339,153156,DVlLBxWTNi,2010-02-08
123101.5950659167,720493,boJLaNvKuM,2019-01-07
274486.8782757415,901692,rqZbibcdcm,2009-09-26
39263.67306057701,678686,bIXdqbakVs,2020-06-08
157304.2595350654,853790,pbNLPwdLTC,2010-02-15
129123.5217960967,38846,lNxFtMIXqp,2008-09-23
437075.8237458698,670357,lOAOpYFAwK,1996-03-14
435280.3719664097,881003,gOrvuEDxjX,2014-11-19
261597.9266016492,704137,EgjSfrHijF,2014-10-10
330143.5617689424,313821,IvZXurwaxT,2020-07-30
337673.42562755494,745624,tqUMYvuCJu,1998-05-20
175321.58245428425,815435,tZIXWnotBf,2004-08-21
268193.6031118256,537309,eEpuFqWAzk,2018-10-07
330336.2860089115,315456,zSgaWOQelJ,2007-03-04
491841.81557618035,529047,XSwOeUwlmP,1997-10-26
226174.29175511596,696942,UQBpuLWGUB,2015-09-05
183533.0976070448,622102,bmkKLHZuQm,2017-08-02
221939.92842650387,784922,CdDDgLRibN,2015-12-05
198662.33385223214,825291,OqyLnVjcjl,2007-01-17
64613.289400069756,242976,OJHnRceiZt,2009-03-03
320648.40780564176,395290,OBgkBieRvs,2015-09-08
13577.939630478928,430809,iUvPPSIhJU,2001-01-31
355962.912970524,230776,vYvrtZInCS,1998-10-02
25203.681998772736,1567,aPIvnRhzuy,2004-09-10
338143.49888679455,994103,kkwxtpHZVp,1995-03-22
50592.77367088885,974252,MuQSLeEksU,2008-09-17
173214.40896582286,318698,gscXVxHJwT,1999-04-21
330265.8184824955,81038,ZmbViVUxEl,2003-09-25
624707.1993141036,875106,edZvOSsShj,1996-09-24
238900.3767340966,698393,ohWvnsDvqY,1999-10-27
693659.41025603,600334,vIwnozIJaQ,2004-11-13
185710.3096901915,661903,jRcrntpfar,2018-12-27
291497.9776434555,747310,yUyUFdAmVz,2003-08-04
9628.5331459479,635681,henEyFGTnZ,2019-12-03
15482.95677986958,130086,LKvxJMzSFa,2001-07-18
441342.8580361132,840476,fMgCGPABWu,2018-05-24
189603.2428506178,565250,kmhdkIDCCR,2007-02-12
149718.4735474293,646234,tOPABCxDif,2002-08-31
37577.76042889522,765305,aKkPINqiFj,1998-02-19
45108.09543578829,357983,HpNYwRChfJ,2020-02-03
367509.122100529,854374,wBvokeQpAE,2014-01-29
164534.37242556765,575202,icWdciUpSy,2003-06-27
209552.72140155107,828345,mMBZPeIfyG,2017-10-26
433567.6739365445,883186,LeskRLMHsP,2018-01-25
615698.6220434266,289792,WFOVwLLDIg,2012-09-23
139619.35346176592,332365,PnTyCwsXPN,2015-01-18
228031.12926237955,571722,edTKnzOBhU,2008-01-21
185532.21005175865,788839,uviSiEfQUc,2001-04-09
115695.82613890414,341841,AyHcEYaHlK,1995-06-19
106355.70048797636,352544,IdVQANjFuj,2016-04-22
436606.5260554566,911628,mMhlYPPgsi,2000-05-14
6530.817610833286,604214,pGFczGlcsA,2004-03-18
374174.4844818864,764768,vLfxkOSMon,2020-10-26
356708.42803483637,352035,YrllcoDLmS,2001-01-07
54784.95921776791,181599,bYaIKdxvwx,2011-03-19
115483.74810819438,325033,bmcPFAkYgk,2005-09-06
62514.848027828935,211006,PzmHTnOuGN,2009-05-26
126831.17195702347,405800,WHFSjdzdBE,2013-12-24
222492.72679150954,884612,oDLpYgcUco,1999-04-06
172558.92518529002,317980,btyrKGoNmd,2018-11-07
14769.423177365825,740663,rPzIRJOzPC,2002-12-02
497586.09198420745,903444,BxpBojVhAn,2001-12-11
81277.23150848165,168879,FefhkLfDTM,2014-03-11
70328.87551498253,627815,ccqolGjrZH,2011-01-22
296286.5137747814,998072,VGNMYwJxCD,2017-04-25
492664.0413440136,322427,LlEQCCMwdz,2006-10-25
2993.589178451389,589907,Lrmnhjxntj,2018-09-28
853820.0294332288,996967,lgqyeJGmdn,2002-07-04
686092.0498936586,223465,kakaRqvUFQ,1997-08-26
267840.5257359985,66954,ieEUnJFSgA,1996-08-02
213945.48928934813,587322,LSmnEgtzQM,1994-12-04
711363.2094281899,389561,aFBlDZQZse,2018-02-25
170689.80315251925,188933,ZOfqOTXFIx,2002-10-26
68874.08127339189,98641,TrQjQCTbHP,2009-05-23
96929.51280671291,679256,rEtjovnNZy,2014-01-02
494094.4531431291,804325,IkfspnzzJR,2012-10-02
266025.0693783798,393474,EjbBZTivOt,2007-06-11
8047.146114564948,826942,IMGmnphCTx,1999-07-25
70012.51565948213,192571,HZGjCEjhxi,1996-05-09
477738.5120606062,16112,AuWokkXiKY,2010-01-03
332688.1082335622,386137,CjDHvHafaf,2013-02-18
812209.6866755538,289823,fgMegJURob,2018-01-07
14236.537159978141,734737,LaNVVSkINM,1997-08-03
312053.38370139786,499294,OGYGQDUTBG,1999-08-16
413533.78441362997,833518,KaFlmdNjqF,2004-04-05
345143.17988814,922213,cHCuLCOope,2002-08-03
4588.593142292182,846703,eTPziVHkJq,1995-10-08
124430.51167490444,408899,bKHYpOgOTR,1995-07-12
372392.40804721793,814601,gkrAQancmX,2017-02-19
243533.2896983346,404277,qdJssSFTTs,2012-04-23
417335.4721087755,71883,GloWbWjOzx,1996-06-27
6621.688805325083,886216,GVxCsmJoUf,2013-02-12
93671.7151789091,159687,VGrzMzCsmK,2012-03-01
645808.1772025212,883269,pDOMxWtXAL,2000-12-02
198357.09499940803,183581,UpjBNsEVoK,2015-06-03
29224.902853986012,562201,FzZIhDOeCk,2020-11-13
115372.56353154076,814947,pmOzLOMmZQ,2003-12-21
123259.08965860806,882986,RVXLvjFSNi,1997-01-30
402647.6234130737,874838,NIfLqfnMSX,2005-03-21
25594.353447301582,888495,qhMvuRbTHZ,2012-06-07
234572.51150811935,508938,LLMbUZXGEy,2014-04-16
388364.63443281496,511304,ELJpUdZOTx,2001-03-13
257773.54548227292,802790,uIZjwEAcWt,2001-10-27
54356.006105048065,246910,hlFevpagja,2018-05-06
52146.819669833734,279163,CclRRVCDOd,2017-08-23
394734.3613522995,523301,ulpXnMvoDa,2005-02-02
851115.7659420886,29648,iRcBpmrqjv,1999-12-21
405122.3058988452,957877,PJqjLLWRXz,2013-11-21
521545.05844535126,828112,aRZookeoDk,2008-06-23
231329.18569991365,93207,OaziluvRwv,1995-05-19
687288.2780548219,379190,ysqcmEvEhq,2004-01-28
143790.80420990675,907290,NNnRJcHIyO,2007-01-16
325544.4525584191,500923,bkgTgtngXc,2005-08-25
148722.05862700572,21277,iPFkjnSkvE,2015-07-30
409654.6589444234,898873,jBuWFCmALn,2000-03-11
272097.29316947045,584128,jHAlylGUXo,2008-08-09
118296.32592011275,113995,MRoTxPsgWM,2016-07-09
292519.2860992194,622543,gtlruSpZLS,2006-11-14
279977.24490177515,779787,LrnGUVUvOY,1995-03-03
147585.31391902955,859406,VMUYszcMtT,2018-09-14
160739.25924872258,67943,WwlCTnEZlU,2004-01-04
279128.07135848125,716032,FczQGsiMro,2010-07-29
28917.910279799333,531813,yBnYXbXpvu,2009-08-20
647938.859146248,148385,uglPPRaVRk,2020-06-19
63836.23564738392,573983,YDJDzLJKhk,2004-07-07
31152.83528032588,552808,hQTxDemcXg,2014-01-15
83331.64091672408,889676,SfdjSYfzab,2016-06-29
60531.48979692669,632180,PbZeylOmaJ,2009-01-19
281884.06174899894,250912,mDBFSxuFqk,2005-04-29
713735.4069137049,690514,pbsomFbMPt,1998-10-10
404391.39187921124,338137,QAcEnvkLor,2009-02-02
243425.53859745467,827077,OOjSCVXwWn,2003-06-17
8621.083625711337,146585,fQlLTHTYPB,2009-06-11
208726.03812432438,360910,NFazEEcUdL,2015-10-08
12.22173299060426,917383,kziGQvizVy,2003-09-11
332625.0805203509,608273,IDWjGWjYUP,1994-11-29
152289.64684164198,226296,oDxYeZHEqA,2005-01-27
453536.9221204557,570498,oUrlkwRPTL,2013-03-07
693881.1552638055,802118,wNBmvIgCEb,2018-10-09
154750.1405688408,258375,qSBTHyNBme,2006-04-08
232270.55917434118,161413,RedidtIuNw,2012-07-12
425137.38255303365,404162,WrdutmsKMR,1998-09-28
16529.104385059865,644972,nfpWqHDQWj,2013-05-18
43626.53693609661,181811,DLCmtDuYKX,1997-05-10
108435.1027283517,251412,wSifUEYRfk,2020-06-18
29732.17901864218,667857,CSkxYokhbz,1998-03-10
584509.915010923,154,iKYKHMcRJw,1998-11-09
183415.72659091227,997355,DDgDEIQuVo,2011-06-26
